Using January 2024 Universe,


Cusip,ISIN,Description,Ticker,Coupon,Maturity,Composite Rating,Currency,Country,Sector Level 1,Sector Level 2,Sector Level 3,Sector Level 4,Type,Face Value,Price,Accrued Interest,% Weight,Cash,Duration To Worst,Yield to Worst,Effective Duration,Effective Yield,OAS vs Govt,Prior Month-End Price,Prior Month-End Accrued Interest,Prior Month-End % Weight,Prior Month-End Duration To Worst,Prior Month-End Yield To Worst,Prior Month-End Effective Duration,Prior Month-End Effective Yield,Prior Month-End OAS vs Govt,TRR % MTD LOC,Excess Rtn % MTD,Asset Swap Spread,Prior Month-End Asset Swap Spread,OAS vs Swap ,Prior Month-End OAS vs Swap,
'AN346558',XS1605365193,Credit Agricole S.A. London Branch,ACAFP,1.375,5/3/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1500.0,94.156000,0.927937,0.04942,0.000000,3.139,3.256,3.172,3.230,107,94.728,0.913,0.04935,3.156,3.060,3.186,3.037,98,-0.582,-0.267,62,52,65,54,
'AQ804746',FR0013312154,Credit Agricole Assurances,ACAFP,2.625,1/29/2028,BBB1,EUR,FR,Corporate,Financial,Insurance,Life Insurance,SUB,1000.0,92.633000,2.452397,0.03295,0.000000,3.634,4.653,3.598,4.502,214,92.749,2.424,0.03274,3.647,4.614,3.602,4.444,218,-0.091,0.282,191,193,178,181,
'AR621181',XS1790990474,Credit Agricole S.A. London Branch,ACAFP,1.375,3/13/2025,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,97.285000,1.119536,0.03410,0.000000,1.129,3.755,1.148,3.721,80,97.511,1.105,0.03392,1.143,3.532,1.160,3.502,69,-0.214,-0.155,38,24,41,26,
'AW594379',FR0013396637,Credit Agricole S.A. London Branch,ACAFP,1.227,1/15/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,300.0,95.794140,1.193384,0.01008,0.000000,1.924,3.409,1.950,3.380,94,96.173,1.180,0.01005,1.939,3.196,1.963,3.171,84,-0.375,-0.195,50,39,52,40,
'AX394408',XS1958307461,Credit Agricole S.A. London Branch,ACAFP,1.750,3/5/2029,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1500.0,91.121000,1.463115,0.04812,0.000000,4.722,3.668,4.778,3.635,166,92.299,1.444,0.04837,4.747,3.397,4.798,3.369,149,-1.236,-0.748,108,91,115,95,
'AX751474',XS1968706108,Credit Agricole S.A.,ACAFP,2.000,3/25/2029,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,1250.0,91.606800,1.562842,0.04035,0.000000,4.734,3.802,4.795,3.767,179,92.484,1.541,0.04043,4.756,3.601,4.812,3.569,169,-0.910,-0.422,121,110,128,115,
'AZ166951',FR0013428208,Credit Agricole S.A. London Branch,ACAFP,0.515,6/24/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,300.0,93.157450,0.274385,0.00971,0.000000,2.369,3.455,2.397,3.426,117,93.579,0.269,0.00968,2.385,3.253,2.410,3.227,107,-0.443,-0.213,66,56,70,60,
'AZ247560',FR0013429925,Credit Agricole S.A. London Branch,ACAFP,0.449,6/26/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,92.991590,0.236504,0.01615,0.000000,2.377,3.453,2.404,3.424,117,93.412,0.232,0.01611,2.392,3.252,2.417,3.226,107,-0.444,-0.214,66,56,70,60,
'AZ495685',FR0013433133,Credit Agricole S.A.,ACAFP,0.362,7/9/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,250.0,92.756900,0.178279,0.00805,0.000000,2.414,3.425,2.442,3.396,115,93.182,0.174,0.00803,2.429,3.223,2.455,3.197,105,-0.452,-0.217,64,54,68,58,
'BG462625',FR0013493426,Credit Agricole S.A.,ACAFP,0.125,3/9/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,250.0,90.498370,0.103142,0.00785,0.000000,3.065,3.328,3.098,3.301,112,91.019,0.102,0.00784,3.081,3.131,3.112,3.107,103,-0.570,-0.263,66,56,70,60,
'BH787467',FR0013508512,Credit Agricole S.A.,ACAFP,1.000,4/22/2025,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1500.0,96.203000,0.704918,0.05037,0.000000,1.237,4.059,1.257,4.315,118,96.456,0.694,0.05012,1.250,3.824,1.269,4.142,106,-0.249,-0.176,76,61,79,64,
'BH989501',FR0013509718,Credit Agricole S.A.,ACAFP,0.526,4/24/2025,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,95.857300,0.367913,0.01667,0.000000,1.247,3.851,1.268,3.815,98,96.068,0.362,0.01658,1.260,3.649,1.280,3.617,89,-0.213,-0.138,55,43,59,47,
'BH989810',FR0013509700,Credit Agricole S.A.,ACAFP,0.629,4/27/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,91.710840,0.434800,0.01596,0.000000,3.164,3.315,3.198,3.288,113,92.263,0.428,0.01594,3.181,3.118,3.212,3.094,104,-0.589,-0.270,66,57,71,60,
'BJ638744',FR0013515020,Credit Agricole S.A.,ACAFP,0.540,5/28/2025,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,350.0,95.659550,0.327541,0.01164,0.000000,1.337,3.795,1.359,3.760,98,95.892,0.322,0.01158,1.350,3.590,1.371,3.558,89,-0.236,-0.150,56,44,59,47,
'BJ638803',FR0013515012,Credit Agricole S.A.,ACAFP,0.650,5/28/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,350.0,91.537470,0.394262,0.01115,0.000000,3.244,3.328,3.279,3.300,116,92.102,0.387,0.01114,3.261,3.131,3.293,3.107,107,-0.602,-0.275,68,59,73,62,
'BJ757737',FR0013516184,Credit Agricole S.A.,ACAFP,1.625,6/5/2025,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,750.0,96.342950,0.950137,0.02528,0.000000,1.342,4.310,1.366,3.671,151,96.589,0.932,0.02516,1.355,4.126,1.378,3.483,142,-0.234,-0.142,111,100,110,99,
'BK129526',FR0013520418,Credit Agricole S.A.,ACAFP,0.170,6/24/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,89.843770,0.090574,0.01558,0.000000,3.345,3.319,3.381,3.292,116,90.406,0.089,0.01556,3.362,3.123,3.394,3.099,108,-0.619,-0.281,68,58,73,62,
'BK306709',FR0013522711,Credit Agricole S.A.,ACAFP,0.173,7/6/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,90.034780,0.086500,0.01561,0.000000,3.380,3.230,3.414,3.204,108,90.429,0.085,0.01557,3.395,3.091,3.427,3.068,105,-0.434,-0.091,60,55,65,60,
'BK414817',FR0013523602,Credit Agricole Assurances,ACAFP,2.000,7/17/2030,BBB1,EUR,FR,Corporate,Financial,Insurance,Life Insurance,SUB,1000.0,86.785400,0.939891,0.03039,0.000000,5.838,4.368,5.936,4.321,235,87.630,0.918,0.03046,5.861,4.200,5.955,4.157,228,-0.929,-0.352,169,161,184,174,
'BK454665',FR0013524642,Credit Agricole S.A.,ACAFP,0.201,7/16/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,280.0,89.130530,0.095008,0.00866,0.000000,3.394,3.532,3.434,3.502,138,89.724,0.093,0.00865,3.412,3.327,3.448,3.300,129,-0.658,-0.314,87,77,95,83,
'BK555961',FR0013525722,Credit Agricole S.A.,ACAFP,0.131,7/22/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,92.126040,0.059773,0.01597,0.000000,2.456,3.415,2.484,3.386,114,92.553,0.058,0.01593,2.471,3.214,2.497,3.188,105,-0.459,-0.220,64,54,68,58,
'BK556067',FR0013525730,Credit Agricole S.A.,ACAFP,0.186,7/22/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,89.099730,0.084869,0.03090,0.000000,3.412,3.511,3.451,3.480,137,89.696,0.083,0.03088,3.429,3.306,3.465,3.279,127,-0.662,-0.315,86,75,93,81,
'BM882289',FR0014000Y93,Credit Agricole S.A.,ACAFP,0.125,12/9/2027,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,87.849200,0.009221,0.03044,0.000000,3.788,3.489,3.828,3.459,140,88.678,0.008,0.03051,3.808,3.232,3.843,3.207,125,-0.933,-0.545,86,71,93,76,
'5YDIAEXX',FR0014001KY1,Credit Agricole S.A.,ACAFP,0.036,1/20/2028,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1500.0,87.210940,0.034521,0.04534,0.000000,3.901,3.483,3.944,3.454,141,87.867,0.034,0.04535,3.919,3.283,3.959,3.256,131,-0.745,-0.345,86,75,94,82,
'EK052160',XS1028421383,Credit Agricole S.A. London Branch,ACAFP,3.125,2/5/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,99.577200,2.859589,0.03549,0.000000,1.930,3.336,1.955,3.309,89,100.019,2.825,0.03537,1.945,3.113,1.968,3.090,78,-0.396,-0.217,46,34,46,33,
'EK508739',FR0012222297,Credit Agricole Assurances,ACAFP,4.500,10/14/2025,BBB1,EUR,FR,Corporate,Financial,Insurance,Life Insurance,SUB,630.0,99.536000,1.012500,0.02195,0.000000,1.653,4.768,1.683,4.562,213,99.500,0.963,0.02177,1.663,4.788,1.693,4.591,226,0.086,0.224,242,253,172,183,
'EK686365',FR0012444750,Credit Agricole Assurances,ACAFP,4.250,1/13/2025,BBB1,EUR,FR,Corporate,Financial,Insurance,Life Insurance,SUB,620.0,99.370000,4.156849,0.02224,0.000000,0.935,4.893,0.957,4.147,173,99.380,4.110,0.02207,0.946,4.874,0.968,4.141,182,0.035,0.071,204,210,134,140,
'EK699272',FR0012395689,Credit Agricole S.A.,ACAFP,3.000,2/2/2025,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,567.5,98.714000,0.521739,0.01951,0.000000,1.045,4.232,1.037,4.255,121,98.860,0.489,0.01939,1.057,4.080,1.048,4.101,117,-0.114,-0.069,80,72,82,74,
'EK946829',FR0012737963,Credit Agricole S.A.,ACAFP,2.700,7/15/2025,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,1030.9,97.943000,0.601630,0.03520,0.000000,1.477,4.096,1.456,4.117,141,98.230,0.572,0.03503,1.488,3.891,1.468,3.910,131,-0.261,-0.160,98,87,102,89,
'JK609904',FR0013134897,Credit Agricole S.A.,ACAFP,2.850,4/27/2026,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,998.4,97.588000,0.542120,0.03394,0.000000,2.209,3.947,2.175,3.967,164,97.734,0.511,0.03374,2.220,3.875,2.187,3.894,167,-0.117,0.087,115,118,119,121,
'JK729950',XS1395021089,Credit Agricole S.A. London Branch,ACAFP,1.250,4/14/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1500.0,95.367800,0.908470,0.05004,0.000000,2.162,3.400,2.187,3.372,104,95.793,0.895,0.04989,2.177,3.187,2.200,3.162,94,-0.425,-0.219,57,46,59,48,
'JV523322',FR0013076353,Credit Agricole S.A.,ACAFP,2.800,1/27/2026,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,618.0,97.718440,0.532609,0.02104,0.000000,1.978,3.959,1.952,3.978,154,97.539,0.502,0.02084,1.988,4.045,1.962,4.065,174,0.214,0.393,109,126,112,130,
'QJ780660',FR0013030129,Credit Agricole S.A.,ACAFP,3.000,12/21/2025,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,623.0,97.894170,0.123626,0.02116,0.000000,1.890,4.119,1.862,4.141,167,98.092,0.091,0.02104,1.901,4.007,1.874,4.027,166,-0.168,-0.000,122,120,125,123,
'QZ515948',FR0013203734,Credit Agricole Assurances,ACAFP,4.750,9/27/2028,BBB1,EUR,FR,Corporate,Financial,Insurance,Life Insurance,SUB,1000.0,100.627000,1.297814,0.03531,0.000000,4.107,4.593,4.163,4.793,246,100.894,1.246,0.03513,4.121,4.530,4.175,4.734,250,-0.211,0.212,257,259,196,198,
'ZO230669',FR0013532967,Credit Agricole S.A.,ACAFP,0.121,9/4/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,750.0,88.571270,0.040664,0.02303,0.000000,3.533,3.498,3.573,3.468,137,89.183,0.039,0.02302,3.550,3.294,3.587,3.268,128,-0.684,-0.324,85,75,92,81,
'ZP317119',XS2099546488,Credit Agricole S.A.,ACAFP,0.875,1/14/2032,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1250.0,80.652400,0.853425,0.03530,0.000000,7.395,3.706,7.514,3.673,165,82.112,0.844,0.03567,7.427,3.463,7.541,3.434,150,-1.747,-1.061,104,88,118,100,
'ZP578523',FR0013479128,Credit Agricole S.A.,ACAFP,0.345,1/24/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,250.0,91.447070,0.327041,0.00795,0.000000,2.932,3.339,2.967,3.312,110,91.955,0.323,0.00793,2.948,3.141,2.980,3.116,101,-0.546,-0.253,65,56,69,59,
'ZP679696',FR0013480167,Credit Agricole S.A.,ACAFP,0.274,1/30/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,91.202740,0.254767,0.01584,0.000000,2.952,3.337,2.987,3.310,111,91.711,0.252,0.01582,2.969,3.139,3.001,3.115,101,-0.550,-0.255,65,56,70,59,
'ZP815254',FR0013481876,Credit Agricole S.A.,ACAFP,0.203,2/6/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,90.952430,0.185203,0.03158,0.000000,2.975,3.335,3.010,3.308,111,91.462,0.183,0.03152,2.992,3.137,3.024,3.113,102,-0.554,-0.256,65,56,70,59,
'ZQ012492',FR0013453123,Credit Agricole S.A.,ACAFP,0.124,10/14/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,350.0,91.567860,0.028234,0.01111,0.000000,2.679,3.360,2.711,3.332,110,92.033,0.027,0.01108,2.695,3.158,2.724,3.134,101,-0.504,-0.240,63,53,67,56,
'ZQ099083',XS2067135421,Credit Agricole S.A.,ACAFP,0.375,10/21/2025,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,94.900800,0.077869,0.03291,0.000000,1.730,3.353,1.754,3.326,78,95.290,0.074,0.03280,1.745,3.101,1.767,3.077,64,-0.403,-0.256,35,20,37,21,
'ZQ236774',FR0013457025,Credit Agricole S.A.,ACAFP,0.294,10/25/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,91.848770,0.057836,0.01592,0.000000,2.702,3.391,2.735,3.363,113,92.322,0.055,0.01589,2.718,3.190,2.748,3.165,104,-0.509,-0.242,67,57,71,60,
'ZR954034',FR0013452299,Credit Agricole S.A.,ACAFP,0.139,10/9/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,91.615580,0.033301,0.03175,0.000000,2.665,3.371,2.697,3.343,111,92.079,0.032,0.03168,2.681,3.170,2.710,3.145,102,-0.501,-0.238,64,54,68,57,
'ZS168829',FR0013415411,Credit Agricole S.A. London Branch,ACAFP,0.697,4/23/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,300.0,93.938400,0.489424,0.00982,0.000000,2.199,3.487,2.226,3.457,114,94.334,0.482,0.00978,2.214,3.284,2.239,3.258,104,-0.409,-0.199,65,56,69,58,
'ZS215201',FR0013416047,Credit Agricole S.A. London Branch,ACAFP,0.745,4/24/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,350.0,94.036670,0.521093,0.01147,0.000000,2.201,3.486,2.227,3.456,114,94.434,0.513,0.01143,2.216,3.284,2.240,3.257,104,-0.409,-0.199,65,56,69,58,
'ZS751587',FR0013421815,Credit Agricole S.A. London Branch,ACAFP,1.000,7/3/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,88.189400,0.508197,0.03073,0.000000,5.158,3.392,5.213,3.364,140,89.054,0.497,0.03080,5.179,3.200,5.229,3.175,131,-0.953,-0.425,82,71,88,77,
'EK795322',XS1204154410,Credit Agricole S.A.,ACAFP,2.625,3/17/2027,BBB1,EUR,FR,Corporate,Financial,Banking,Banking,T2,2000.0,96.249800,2.108607,0.06816,0.000000,2.931,3.888,2.968,3.851,167,96.868,2.080,0.06807,2.949,3.671,2.983,3.638,156,-0.595,-0.303,122,110,125,112,
'6S3LQEXX',FR0014005RZ4,Credit Agricole Assurances,ACAFP,1.500,10/6/2031,BBB1,EUR,FR,Corporate,Financial,Insurance,Life Insurance,SUB,1000.0,80.710000,0.379167,0.02810,0.000000,6.978,4.511,7.113,4.444,244,81.756,0.362,0.02825,7.005,4.324,7.131,4.260,235,-1.253,-0.596,173,163,196,183,
'6PRR5QXX',FR0014005J14,Credit Agricole S.A.,ACAFP,0.500,9/21/2028,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,86.157200,0.144809,0.02990,0.000000,4.488,3.761,4.540,3.885,164,87.183,0.139,0.03004,4.511,3.490,4.557,3.657,151,-1.169,-0.702,105,90,113,97,
'6Z9FEZXX',FR00140070I7,Credit Agricole S.A.,ACAFP,0.084,12/6/2025,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,938.0,94.323470,0.006885,0.03066,0.000000,1.858,3.182,1.881,3.157,67,94.607,0.006,0.03053,1.872,3.003,1.894,2.981,60,-0.298,-0.130,25,17,26,17,
'6Z9FFGXX',FR00140070H9,Credit Agricole S.A.,ACAFP,0.155,6/30/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,250.0,92.284050,0.080041,0.00800,0.000000,2.396,3.450,2.424,3.420,117,92.701,0.078,0.00798,2.411,3.248,2.437,3.222,107,-0.447,-0.214,66,56,70,60,
'6U4TRFXX',FR0014006284,Credit Agricole S.A.,ACAFP,0.117,6/30/2026,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,335.0,92.239620,0.060418,0.01071,0.000000,2.398,3.430,2.425,3.401,115,92.656,0.059,0.01068,2.413,3.228,2.438,3.203,106,-0.448,-0.215,64,54,68,58,
'5UE2FHXX',FR0014000SK5,Credit Agricole CIB Finance Luxembourg S.A.,ACAFP,0.000,12/1/2025,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,93.672070,0.000000,0.01623,0.000000,1.843,3.439,1.866,3.410,97,94.009,0.000,0.01617,1.857,3.228,1.878,3.203,87,-0.358,-0.192,53,42,56,44,
'78DKP4XX',FR0014008MT2,Credit Agricole S.A.,ACAFP,1.125,2/24/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,90.140000,0.970890,0.03157,0.000000,4.805,3.239,4.853,3.213,124,90.994,0.959,0.03163,4.826,3.041,4.870,3.018,115,-0.915,-0.419,68,57,73,61,
'6T2BUGXX',FR0014005WO8,Credit Agricole S.A.,ACAFP,0.267,10/11/2028,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,335.0,86.404230,0.062738,0.01004,0.000000,4.580,3.406,4.629,3.378,139,87.161,0.060,0.01005,4.599,3.209,4.644,3.184,130,-0.865,-0.388,81,71,89,77,
'73IRYLXX',FR0014007MK3,Credit Agricole S.A.,ACAFP,1.125,7/12/2032,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,82.309400,0.544057,0.02871,0.000000,7.798,3.569,7.925,3.537,149,83.795,0.532,0.02901,7.831,3.338,7.953,3.311,135,-1.747,-1.040,92,78,103,86,
'75BV7TXX',FR0014007YI2,Credit Agricole S.A.,ACAFP,0.553,7/27/2028,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,560.0,88.029920,0.244771,0.01713,0.000000,4.349,3.435,4.396,3.406,140,88.770,0.239,0.01715,4.368,3.236,4.411,3.211,131,-0.825,-0.374,84,73,91,79,
'67HO2VXX',FR0014003182,Credit Agricole S.A.,ACAFP,0.375,4/20/2028,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,87.378600,0.266394,0.03037,0.000000,4.103,3.601,4.149,3.569,155,88.270,0.262,0.03045,4.124,3.347,4.165,3.319,140,-1.002,-0.579,98,83,106,89,
'73ITFHXX',FR0014007ML1,Credit Agricole S.A.,ACAFP,0.625,1/12/2027,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,750.0,91.272400,0.613014,0.02388,0.000000,2.872,3.930,2.908,3.909,141,91.912,0.606,0.02387,2.890,3.734,2.923,3.706,130,-0.684,-0.398,91,79,95,83,
'78EOBXXX',FR0014008MH7,Credit Agricole S.A.,ACAFP,1.100,8/23/2028,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,700.0,90.864580,0.405738,0.02214,0.000000,4.374,3.256,4.419,3.230,123,91.662,0.394,0.02217,4.394,3.053,4.434,3.030,113,-0.854,-0.401,69,58,73,61,
'7AE73VXX',FR00140092Q4,Credit Agricole S.A.,ACAFP,1.080,9/10/2028,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,90.697400,0.345246,0.01577,0.000000,4.424,3.254,4.469,3.228,123,91.501,0.333,0.01579,4.444,3.051,4.484,3.028,113,-0.862,-0.404,69,58,73,61,
'7BNJHFXX',FR00140098S7,Credit Agricole S.A.,ACAFP,1.000,9/18/2025,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1250.0,96.298800,0.297814,0.04184,0.000000,1.639,3.269,1.660,3.242,65,96.549,0.287,0.04163,1.652,3.097,1.672,3.074,59,-0.248,-0.115,23,15,24,16,
'7FASBFXX',FR0014009UQ9,Credit Agricole S.A.,ACAFP,2.500,4/22/2034,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,750.0,90.116000,1.762295,0.02388,0.000000,8.646,3.668,8.827,3.635,149,91.904,1.735,0.02416,8.692,3.445,8.868,3.415,136,-1.880,-1.144,103,88,110,93,
'7F9X1KXX',FR0014009UH8,Credit Agricole S.A.,ACAFP,1.875,4/22/2026,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,750.0,95.864000,1.321721,0.02525,0.000000,2.159,3.783,2.185,4.048,133,96.410,1.301,0.02521,2.176,3.516,2.199,3.848,121,-0.538,-0.332,87,74,89,76,
'7OT74UXX',FR001400BPA5,Credit Agricole S.A.,ACAFP,2.727,1/13/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,97.413500,2.667230,0.03468,0.000000,4.483,3.294,4.531,3.267,128,98.318,2.637,0.03472,4.505,3.093,4.548,3.069,118,-0.867,-0.403,76,64,77,65,
'7PPYAQXX',FR001400BWL8,Credit Agricole S.A.,ACAFP,2.570,1/20/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,96.686870,2.462917,0.01718,0.000000,4.521,3.294,4.596,3.267,130,97.588,2.434,0.01720,4.543,3.092,4.613,3.069,120,-0.873,-0.403,77,65,79,67,
'7TCYCYXX',FR001400CEQ3,Credit Agricole S.A.,ACAFP,2.500,8/29/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1250.0,95.385400,0.881147,0.04169,0.000000,5.109,3.410,5.166,3.382,141,96.303,0.854,0.04177,5.130,3.223,5.184,3.198,133,-0.916,-0.398,87,76,89,78,
'6Z47T5XX',FR0014006YJ2,Credit Agricole S.A.,ACAFP,0.394,12/2/2028,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,477.0,87.055640,0.036601,0.01439,0.000000,4.709,3.294,4.758,3.267,129,87.861,0.032,0.01442,4.729,3.093,4.773,3.069,119,-0.911,-0.421,72,61,78,66,
'7WXWS2XX',FR001400CUU1,Credit Agricole S.A.,ACAFP,3.390,3/23/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,99.871940,0.963279,0.03494,0.000000,4.659,3.417,4.712,3.389,140,100.780,0.926,0.03498,4.680,3.225,4.729,3.200,132,-0.856,-0.377,89,78,89,78,
'7XTIG0XX',FR001400D0Y0,Credit Agricole S.A.,ACAFP,4.000,10/12/2025,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,100.404800,0.928962,0.03511,0.000000,1.669,3.748,1.693,4.057,115,100.786,0.885,0.03497,1.683,3.525,1.706,3.880,104,-0.332,-0.193,74,61,74,61,
'83F4PMXX',FR001400E7J5,Credit Agricole S.A.,ACAFP,3.375,7/28/2027,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,99.971180,1.484631,0.03515,0.000000,3.258,3.380,3.295,3.351,122,100.639,1.448,0.03511,3.276,3.179,3.310,3.154,113,-0.618,-0.291,78,67,78,67,
'83F4PJXX',FR001400E7I7,Credit Agricole S.A.,ACAFP,3.875,11/28/2034,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1500.0,103.219600,0.402322,0.05386,0.000000,8.783,3.514,8.971,3.483,131,104.658,0.360,0.05418,8.821,3.357,9.008,3.330,124,-1.329,-0.577,94,85,93,83,
'88BUHXXX',FR001400F7K2,Credit Agricole S.A.,ACAFP,4.000,1/18/2033,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,103.649000,3.857534,0.03725,0.000000,7.251,3.521,7.380,3.491,141,105.044,3.814,0.03744,7.287,3.344,7.412,3.317,133,-1.242,-0.593,99,88,97,85,
'87MQM5XX',FR001400F1U4,Credit Agricole S.A.,ACAFP,4.250,7/11/2028,A2,EUR,FR,Corporate,Financial,Banking,Banking,SNPR,1000.0,102.033000,2.066940,0.03607,0.000000,3.981,3.744,4.030,3.926,167,103.120,2.020,0.03617,4.004,3.486,4.049,3.687,153,-0.989,-0.581,119,103,118,101,
'8DHD1QXX',FR001400GDF9,Credit Agricole S.A.,ACAFP,4.125,3/7/2030,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,103.466800,3.426229,0.03704,0.000000,5.228,3.487,5.289,3.457,148,104.498,3.381,0.03711,5.253,3.305,5.310,3.278,140,-0.914,-0.394,99,88,97,86,
'8I0PY0XX',FR001400HCR4,Credit Agricole S.A.,ACAFP,3.875,4/20/2031,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1500.0,102.036000,2.752732,0.05446,0.000000,6.117,3.550,6.201,3.519,152,103.299,2.710,0.05470,6.146,3.355,6.226,3.327,142,-1.151,-0.566,104,91,103,90,
'8J03NVXX',FR001400HM92,Credit Agricole S.A.,ACAFP,3.964,10/26/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,900.0,102.170000,0.768934,0.03210,0.000000,5.089,3.542,5.153,3.511,153,103.159,0.726,0.03216,5.112,3.355,5.171,3.327,145,-0.911,-0.397,103,92,102,91,
'8N6DNEXX',FR001400IB52,Credit Agricole S.A.,ACAFP,3.964,6/1/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,410.0,102.545300,2.360833,0.01490,0.000000,4.708,3.436,4.762,3.407,142,103.499,2.318,0.01492,4.730,3.245,4.780,3.219,134,-0.861,-0.381,93,81,91,80,
'8LRMIQXX',FR001400I6X4,Credit Agricole S.A.,ACAFP,3.873,11/26/2029,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,600.0,101.785300,0.423279,0.02125,0.000000,5.181,3.531,5.246,3.500,152,102.782,0.381,0.02129,5.204,3.345,5.264,3.317,144,-0.925,-0.403,102,91,101,90,
'8TXJWTXX',FR001400JHH0,Credit Agricole S.A.,ACAFP,4.012,6/20/2030,AA3,EUR,FR,Corporate,Financial,Banking,Banking,SENR,1000.0,102.746200,1.852535,0.03624,0.000000,5.530,3.527,5.602,3.496,152,103.917,1.809,0.03637,5.557,3.327,5.623,3.300,142,-1.066,-0.520,102,89,101,88,
